,title,price,link_item,discount,sales,category,Unnamed: 0,revenue
2167,Quạt Đứng Thân Sắt Senko DTS1609 - Màu ngẫu nhiên - Hàng Chính Hãng,510000,https://tiki.vn/quat-dung-than-sat-senko-dts1609-mau-ngau-nhien-hang-chinh-hang-p78488438.html?spid=152784084,,70.0,thietbigiadinh,,35700000.0
2168,Quạt Treo Tường Có Remote Panasonic F409M (B/G) -Hàng Chính Hãng,1890000,https://tiki.vn/quat-treo-tuong-co-remote-panasonic-f409m-b-g-hang-chinh-hang-p247019523.html?spid=247019526,,19.0,thietbigiadinh,,35910000.0
2169,Combo 3 lõi lọc thô 123 + 1 màng RO Karofi - Hàng chính hãng,465450,https://tiki.vn/combo-3-loi-loc-tho-123-1-mang-ro-karofi-hang-chinh-hang-p103914497.html?spid=104256852,,61.0,thietbigiadinh,,28392450.0
2170,Lõi lọc Sediment Yakyo (lõi lọc thô) - hàng chính hãng,160000,https://tiki.vn/loi-loc-sediment-yakyo-loi-loc-tho-hang-chinh-hang-p53764248.html?spid=53764249,,30.0,thietbigiadinh,,4800000.0
2171,Dụng cụ bắn tẩy vết bẩn trên vải,520000,https://tiki.vn/dung-cu-ban-tay-vet-ban-tren-vai-p253268267.html?spid=253268268,,2.0,thietbigiadinh,,1040000.0
2172,Máy Vắt Sổ Brother 2104D - Trắng - Hàng chính hãng,7899000,https://tiki.vn/may-vat-so-brother-2104d-trang-hang-chinh-hang-p506949.html?spid=15315795,,29.0,thietbigiadinh,,229071000.0
2173,Lõi lọc cho máy lọc nước Pure 258 NUVO,200000,https://tiki.vn/loi-loc-cho-may-loc-nuoc-pure-258-nuvo-p32371308.html?spid=32371309,,165.0,thietbigiadinh,,33000000.0
2174,"Màng lọc cặn Phụ kiện thay thế của máy lọc nước Pureit Excella, Hàng chính hãng",55800,https://tiki.vn/mang-loc-can-phu-kien-thay-the-cua-may-loc-nuoc-pureit-excella-hang-chinh-hang-p160691745.html?spid=160691746,,69.0,thietbigiadinh,,3850200.0
2175,"Quạt Điều Hòa Mini Để Bàn, Quạt Hơi Nước Làm Mát Mùa Hè- Tiện Lợi - Hàng Chính Hãng MINIIN",171000,https://tiki.vn/quat-dieu-hoa-mini-de-ban-quat-hoi-nuoc-lam-mat-mua-he-tien-loi-hang-chinh-hang-miniin-p130159955.html?spid=130159956,,86.0,thietbigiadinh,,14706000.0
2176,Máy Hút Bụi Cầm Tay Xiaomi DEM DX700【Công nghệ Pro Cyclone 】- Hàng Nhập Khẩu,890000,https://tiki.vn/hang-nhap-khau-may-hut-bui-cam-tay-xiaomi-deerma-dx700-cong-nghe-pro-cyclone-p242645219.html?spid=242645223,,3.0,thietbigiadinh,,2670000.0
2177,Máy Sấy Tóc 2 chiều nóng lạnh A8868,279000,https://tiki.vn/may-say-toc-2-chieu-nong-lanh-a8868-p31919393.html?spid=71498789,,162.0,thietbigiadinh,,45198000.0
2178,Lõi lọc nước Kangaroo số 4 – Màng lọc RO Hàng Chính Hãng,420000,https://tiki.vn/loi-loc-nuoc-kangaroo-so-4-mang-loc-ro-hang-chinh-hang-p179693788.html?spid=195767249,-46%,14.0,thietbigiadinh,,5880000.0
2179,"Quạt để bàn tai thỏ có đèn led, nhỏ gọn kích thước 12.6x12.6x5.1cm - màu sắc giao ngẫu nhiên",133025,https://tiki.vn/quat-de-ban-tai-tho-co-den-led-nho-gon-kich-thuoc-12-6x12-6x5-1cm-mau-sac-giao-ngau-nhien-p57040951.html?spid=90528463,-38%,48.0,thietbigiadinh,,6385200.0
2180,Nguồn máy lọc nước 24V 1.5A - Hàng Chính Hãng,150000,https://tiki.vn/nguon-may-loc-nuoc-adapter-may-loc-nuoc-24v-1-5a-hang-chinh-hang-p189466182.html?spid=189466183,-32%,27.0,thietbigiadinh,,4050000.0
2181,"Máy Hút Bụi Giường Nệm, Sofa, Chăn Mền, Xe Hơi (không dây) - Hàng Chính Hãng",1840000,https://tiki.vn/may-hut-bui-giuong-nem-sofa-chan-men-xe-hoi-khong-day-hang-chinh-hang-p49823841.html?spid=86948526,-22%,3.0,thietbigiadinh,,5520000.0
2182,"Máy hút bụi giường nệm cầm tay Lebenlang LBL1369, công suất 300W, dung tích 250ml, diệt khuẩn bằng tia UV - hàng chính hãng",969000,https://tiki.vn/may-hut-bui-giuong-nem-cam-tay-lebenlang-lbl1369-cong-suat-300w-dung-tich-250ml-diet-khuan-bang-tia-uv-hang-chinh-hang-p273058092.html?spid=273058094,,1.0,thietbigiadinh,,969000.0
2183,Phụ Kiện Robot Hút Bụi Lau Nhà ECOVACS DEEBOT T20 OMNI Chính Hãng - Hàng Nhập Khẩu,370000,https://tiki.vn/phu-kien-robot-hut-bui-lau-nha-ecovacs-deebot-t20-omni-chinh-hang-hang-nhap-khau-p271366543.html?spid=271366545,-49%,12.0,thietbigiadinh,,4440000.0
2184,QUẠT SẠC TÍCH ĐIỆN ĐỂ BÀN DP-7625 NHẬP KHẨU,188899,https://tiki.vn/quat-sac-tich-dien-de-ban-dp-7625-p174434340.html?spid=177631902,-5%,5.0,thietbigiadinh,,944495.0
2185,Cút T nối nhanh 3 đầu phi 6 máy lọc nước,7800,https://tiki.vn/cut-t-noi-nhanh-3-dau-phi-6-may-loc-nuoc-p161397643.html?spid=162592117,-18%,21.0,thietbigiadinh,,163800.0
2186,Máy Sưởi Chân - Túi Sưởi Chân - Cute Phô Mai Que - Sưởi Ấm 360° Nhiệt độ 40 - 60° Công Suất 20W Giao màu ngẫu nhiên.,229000,https://tiki.vn/may-suoi-chan-tui-suoi-chan-cute-pho-mai-que-suoi-am-360-nhiet-do-40-60-cong-suat-20w-giao-mau-ngau-nhien-p74486233.html?spid=74486234,-16%,43.0,thietbigiadinh,,9847000.0
2187,Máy hút bụi gia đình 3 chức năng 11.5L Stanley SL19136 (1100W – 1.5HP) - Hàng chính hãng,1469000,https://tiki.vn/may-hut-bui-gia-dinh-3-chuc-nang-11-5l-stanley-sl19136-1100w-1-5hp-hang-chinh-hang-p249016919.html?spid=249016920,,2.0,thietbigiadinh,,2938000.0
2188,Máy sấy tóc 2 chiều GAABOR GHD-N700A ánh sáng xanh 3 mức gió cao cấp - Hàng chính hãng,133000,https://tiki.vn/may-say-toc-2-chieu-gaabor-ghd-n700a-gap-gon-cao-cap-hang-chinh-hang-p186105267.html?spid=186105268,-13%,62.0,thietbigiadinh,,8246000.0
2189,"Combo 3 lõi lọc nước Karofi 1,2,3 dùng cho máy S-S038 - Hàng chính hãng",155000,https://tiki.vn/combo-3-loi-loc-nuoc-karofi-1-2-3-dung-cho-may-s-s038-hang-chinh-hang-p146097554.html?spid=162593211,-32%,47.0,thietbigiadinh,,7285000.0
2190,"Màng lọc hepa Sharp KC50, D50, E50, F50, H50, G50, J50, D40, E40, F40, H40, G40 .Màng lọc không khí, màng carbon giá rẻ. Hàng nhập khẩu",120000,https://tiki.vn/mang-loc-hepa-sharp-kc50-d50-e50-f50-h50-g50-j50-d40-e40-f40-h40-g40-mang-loc-khong-khi-mang-carbon-gia-re-hang-nhap-khau-p214144676.html?spid=214144682,-28%,6.0,thietbigiadinh,,720000.0
2191,Bàn ủi hơi nước cầm tay SAMONO SW-GSG120 thiết kế gấp gọn - khử trùng - công suất lớn 3in1 - Hàng chính hãng,409000,https://tiki.vn/ban-ui-hoi-nuoc-cam-tay-samono-sw-gsg120-thiet-ke-gap-gon-khu-trung-cong-suat-lon-3in1-hang-chinh-hang-p178515083.html?spid=178515085,,60.0,thietbigiadinh,,24540000.0
2192,"Combo 4 lõi lọc ( Bộ lọc thô số 1,2,3 + lõi số 1) cho máy lọc nước KANGAROO hàng chính hãng",121000,https://tiki.vn/combo-4-loi-loc-bo-loc-tho-so-1-2-3-loi-so-1-cho-may-loc-nuoc-kangaroo-hang-chinh-hang-p215890763.html?spid=247239379,,61.0,thietbigiadinh,,7381000.0
2193,Lưỡi thay thế cho máy cạo râu Mijia S100 MSX201,119000,https://tiki.vn/luoi-thay-the-cho-may-cao-rau-mijia-s100-msx201-p253218959.html?spid=253218963,,1.0,thietbigiadinh,,119000.0
2194,Quạt Đứng Có Đèn Senko DD1602 Bào Hành động cơ 1 năm (Hàng Chính Hãng),560000,https://tiki.vn/quat-dung-co-den-senko-dd1602-bao-hanh-dong-co-1-nam-hang-chinh-hang-p50678599.html?spid=179952706,,2.0,thietbigiadinh,,1120000.0
2195,QUẠT SÀN CÔNG NGHIỆP HALI SN186C- 80W- CÁNH 450mm - BẢO HÀNH 1 NĂM - Hàng chính hãng,630000,https://tiki.vn/quat-san-cong-nghiep-hali-sn186c-80w-canh-450mm-bao-hanh-1-nam-hang-chinh-hang-p109452393.html?spid=174318581,,97.0,thietbigiadinh,,61110000.0
2196,"Máy hút bụi cầm tay Electrolux 14.4V ErgoRapido ZB6214IGM, Hiệu suất hút mạnh mẽ, thời gian hoạt động dài [Hàng chính hãng]",1790000,https://tiki.vn/may-hut-bui-cam-tay-electrolux-14-4v-ergorapido-zb6214igm-hieu-suat-hut-manh-me-thoi-gian-hoat-dong-dai-hang-chinh-hang-p253361971.html?spid=253361972,,5.0,thietbigiadinh,,8950000.0
2197,Van nước thải máy lọc nước Ro,23000,https://tiki.vn/van-nuoc-thai-may-loc-nuoc-ro-p13561178.html?spid=118397743,,5.0,thietbigiadinh,,115000.0
2198,Đèn led gắn máy may 30 bóng juki bóng chìm,50000,https://tiki.vn/den-led-gan-may-may-30-bong-juki-bong-chim-p253279834.html?spid=253279838,,1.0,thietbigiadinh,,50000.0
2199,MÁY KHÂU CẦM TAY HANDYSTITCH️ USA - Home and Garden,372000,https://tiki.vn/may-khau-cam-tay-handystitch-usa-home-and-garden-p195342247.html?spid=195342252,,2.0,thietbigiadinh,,744000.0
2200,Máy Làm Mát Không Khí đèn UV diệt khuẩn khử mùi Mishio MK310 - Hàng Chính Hãng,999000,https://tiki.vn/may-lam-mat-khong-khi-den-uv-diet-khuan-khu-mui-mishio-mk310-hang-chinh-hang-p162712330.html?spid=162712331,,7.0,thietbigiadinh,,6993000.0
2201,Máy Sấy Tóc Ionity Panasonic EH-NE66-K645- Hàng chính hãng,794000,https://tiki.vn/may-say-toc-ionity-panasonic-eh-ne66-k645-hang-chinh-hang-p270663529.html?spid=270975142,,5.0,thietbigiadinh,,3970000.0
2202,Ống dây RO máy lọc nước phi 6 trắng XM,32000,https://tiki.vn/ong-day-ro-may-loc-nuoc-phi-6-trang-xm-p43228209.html?spid=75792687,,29.0,thietbigiadinh,,928000.0
2203,MÁY LÀM XOĂN TÓC - UỐN XOĂN XOAY TỰ ĐỘNG,115900,https://tiki.vn/may-lam-xoan-toc-uon-xoan-xoay-tu-dong-p36799697.html?spid=172678504,,13.0,thietbigiadinh,,1506700.0
2204,Quạt sàn Tiross TS957 - Hàng chính hãng,1390000,https://tiki.vn/quat-san-tiross-ts957-hang-chinh-hang-p13524712.html?spid=15083512,,84.0,thietbigiadinh,,116760000.0
2205,Robot Hút Bụi Lau Nhà Thông Minh Dreame F9 Pro - Bản Quốc Tế - Hàng chính hãng,5790000,https://tiki.vn/robot-hut-bui-lau-nha-thong-minh-dreame-f9-pro-ban-quoc-te-hang-chinh-hang-p263417216.html?spid=263417217,,1.0,thietbigiadinh,,5790000.0
2206,Máy hút bụi gia đình đa năng công suất lớn với phạm vi làm việc rộng giúp bạn tiết kiệm thời gian lau dọn ngôi nhà của bạn.,690000,https://tiki.vn/may-hut-bui-gia-dinh-da-nang-cong-suat-lon-voi-pham-vi-lam-viec-rong-giup-ban-tiet-kiem-thoi-gian-lau-don-ngoi-nha-cua-ban-p102580941.html?spid=102580943,,8.0,thietbigiadinh,,5520000.0
2207,"Máy Phun Sương Besti BTY01 Cao Cấp - Tạo Ẩm Không Khí Và Giữ Ẩm Da 420ml - Thiết Kế Nhỏ Gọn, Không Gây Tiếng Ồn - Máy Tạo Ẩm Không Gian Thư Giãn Tích Hợp Đèn Ngủ RGB Nhiều Màu Để Bàn Tiện Lợi, Có Chế Độ Tự Ngắt Khi Hết Nước - Hàng Chính Hãng",139000,https://tiki.vn/may-phun-suong-besti-bty01-cao-cap-tao-am-khong-khi-va-giu-am-da-420ml-thiet-ke-nho-gon-khong-gay-tieng-on-may-tao-am-khong-gian-thu-gian-tich-hop-den-ngu-rgb-nhieu-mau-de-ban-tien-loi-co-che-do-tu-ngat-khi-het-nuoc-hang-chinh-hang-p177714084.html?spid=177714086,,55.0,thietbigiadinh,,7645000.0
2208,"Bộ 2 nối thẳng 02 đầu ren ngoài 21 -21 nối ly lọc, cốc lọc",36000,https://tiki.vn/bo-2-noi-thang-02-dau-ren-ngoai-21-21-noi-ly-loc-coc-loc-p70384421.html?spid=70384422,,73.0,thietbigiadinh,,2628000.0
2209,Máy bắn tẩy vết bẩn trên vải loại tốt SF800,550000,https://tiki.vn/may-ban-tay-vet-ban-tren-vai-loai-tot-sf800-p253277721.html?spid=253277731,,6.0,thietbigiadinh,,3300000.0
2210,"Quạt trần mini, quạt treo mùng 3 cánh lớn",104000,https://tiki.vn/product-p90714271.html?spid=90714276,-46%,59.0,thietbigiadinh,,6136000.0
2211,Quạt mini cầm tay tiện lợi - Hàn Quốc- Hàng chính hãng MITA - ĐEN,189000,https://tiki.vn/quat-mini-cam-tay-tien-loi-han-quoc-mita-den-p273244887.html?spid=273244888,-16%,3.0,thietbigiadinh,,567000.0
2212,QUẠT SẠC TÍCH ĐIỆN SUNHOUSE SHD7116 - HÀNG CHÍNH HÃNG,1050000,https://tiki.vn/quat-sac-tich-dien-sunhouse-shd7116-hang-chinh-hang-p181426580.html?spid=181426581,,3.0,thietbigiadinh,,3150000.0
2213,Bàn ủi hơi nước Panasonic NI-S430GRA - Công suất khỏe - Hơi phun mạnh mẽ - Chống đóng cặn - Hàng chính hãng,699000,https://tiki.vn/ban-ui-hoi-nuoc-panasonic-ni-s430gra-cong-suat-khoe-hoi-phun-manh-me-chong-dong-can-hang-chinh-hang-p202529731.html?spid=202529732,-50%,6.0,thietbigiadinh,,4194000.0
2214,"Quạt Cầm Tay Mini, Quạt Sạc Tích Điện Thỏ Lái Xe Xinh Xắn, Dễ Thương Tránh Nóng Mùa Hè (Kèm Dây Sạc USB)",209000,https://tiki.vn/quat-cam-tay-mini-quat-sac-tich-dien-tho-lai-xe-xinh-xan-de-thuong-tranh-nong-mua-he-kem-day-sac-usb-p249924235.html?spid=249924241,-33%,31.0,thietbigiadinh,,6479000.0
2215,"Tông Đơ Cắt Tóc Cho Bé, Trẻ Em Codol 531 TẶNG Bộ Kéo Cắt Tóc + Áo Choàng Cắt Tóc + Lược Cắt Tóc (Dày-Thưa) - Tăng Đơ Hớt Tóc Gia Đình Cho Người Lớn Và Bé Sơ Sinh Máy Chạy Êm Lưỡi Có Thể Thay",285000,https://tiki.vn/tong-do-cat-toc-cho-be-tre-em-codol-531-tang-bo-keo-cat-toc-ao-choang-cat-toc-luoc-cat-toc-day-thua-tang-do-hot-toc-gia-dinh-cho-nguoi-lon-va-be-so-sinh-may-chay-em-luoi-co-the-thay-p48269559.html?spid=55550972,-17%,526.0,thietbigiadinh,,149910000.0
2216,Máy hút bụi cầm tay Samsung VS15A6031R1/SV - Hàng chính hãng,5285000,https://tiki.vn/may-hut-bui-cam-tay-samsung-vs15a6031r1-sv-hang-chinh-hang-p130438186.html?spid=176128999,,14.0,thietbigiadinh,,73990000.0
2217,Máy Lọc Không Khí Philips AC1715/20 Hàng Chính Hãng Phòng 78 Mét Vuông,6999000,https://tiki.vn/may-loc-khong-khi-philips-ac1715-20-hang-chinh-hang-phong-78-met-vuong-p262503932.html?spid=262503936,-46%,1.0,thietbigiadinh,,6999000.0
2218,Máy sấy tóc Philips BHC010/10 - Dễ dàng chăm sóc tóc - An toàn,326000,https://tiki.vn/may-say-toc-philips-bhc010-10-de-dang-cham-soc-toc-an-toan-p187938785.html?spid=187938824,-34%,253.0,thietbigiadinh,,82478000.0
2219,cánh quạt 7 cánh dành cho senko xanh,45000,https://tiki.vn/canh-quat-7-canh-senko-xanh-p127642321.html?spid=130997753,-34%,12.0,thietbigiadinh,,540000.0
2220,"Lõi Lọc PGP Pureit Delica UR5840 Âm Tủ Bếp (DIY), Hàng Chính Hãng",800000,https://tiki.vn/loi-loc-pgp-pureit-delica-ur5840-am-tu-bep-diy-p193923900.html?spid=193923901,-7%,8.0,thietbigiadinh,,6400000.0
2221,"Quạt bàn Thái Lan đa năng,Quạt cá nhân, Quạt trẻ em, người già, Quạt Văn phòng Hatari HT-PS20M1 Hàng Chính hãng",449000,https://tiki.vn/quat-ban-thai-lan-da-nang-quat-ca-nhan-quat-tre-em-nguoi-gia-quat-van-phong-hatari-ht-ps20m1-hang-chinh-hang-p97752400.html?spid=97752402,-29%,48.0,thietbigiadinh,,21552000.0
2222,Bộ kít đầu bơm máy lọc nước - Màng bơm 24v - Kb001,57000,https://tiki.vn/bo-kit-dau-bom-may-loc-nuoc-mang-bom-24v-kb001-p127596331.html?spid=148871985,,31.0,thietbigiadinh,,1767000.0
2223,Lõi lọc nước Cacbon sau (Post Carbon Filter) Yakyo - Hàng chính hãng,230000,https://tiki.vn/loi-loc-nuoc-cacbon-sau-post-carbon-filter-yakyo-hang-chinh-hang-p203095280.html?spid=203095281,,3.0,thietbigiadinh,,690000.0
2224,Gel duỗi tóc Utena Proqualite Nội Địa Nhật Bản,199000,https://tiki.vn/gel-duoi-toc-utena-proqualite-noi-dia-nhat-ban-p199236192.html?spid=199516034,,26.0,thietbigiadinh,,5174000.0
2225,Quạt hút 220V Sakaguchi / Orix Taiwan 12x3.8x12 ( Đen ),102000,https://tiki.vn/quat-hut-220v-sakaguchi-orix-taiwan-12x3-8x12-den-p199897186.html?spid=199897188,,7.0,thietbigiadinh,,714000.0
2226,Quạt sạc mini SUNHOUSE SHD7111 - Hàng chính hãng,278000,https://tiki.vn/quat-sac-mini-sunhouse-shd7111-hang-chinh-hang-p149145575.html?spid=167434415,,51.0,thietbigiadinh,,14178000.0
2227,"Máy Sấy Tóc Lock&Lock ENA146BLK 2000-2300W (Màu Đen) - Hàng chính hãng, 3 Cấp Độ Gió, 3 Chế Độ Sấy, Sấy Mạnh Mau Khô Tóc, Tặng Kèm Ống Hút Inox",549000,https://tiki.vn/may-say-toc-lock-lock-ena146blk-2000-2300w-mau-den-hang-chinh-hang-3-cap-do-gio-3-che-do-say-say-manh-mau-kho-toc-tang-kem-ong-hut-inox-p115942234.html?spid=115942235,,69.0,thietbigiadinh,,37881000.0
2228,Quạt Treo Tường Lồng Nhựa Lifan T-109 -Màu ngẫu nhiên - Hàng chính hãng,240000,https://tiki.vn/quat-treo-tuong-long-nhua-lifan-t-109-mau-ngau-nhien-hang-chinh-hang-p174913572.html?spid=174913573,,10.0,thietbigiadinh,,2400000.0
2229,Bàn ủi hơi nước Tefal Easy Steam FV1955E0 - Hàng chính hãng,450000,https://tiki.vn/ban-ui-hoi-nuoc-tefal-easy-steam-fv1955e0-hang-chinh-hang-p212354211.html?spid=212354268,,7.0,thietbigiadinh,,3150000.0
2230,(TNB064) Đèn sưởi nhà tắm chống lóa mắt Kottmann 2-3 bóng - Bóng sưởi phòng tắm,238000,https://tiki.vn/tnb064-den-suoi-nha-tam-chong-loa-mat-kottmann-2-3-bong-bong-suoi-phong-tam-p204066398.html?spid=208269996,,18.0,thietbigiadinh,,4284000.0
2231,"Ống gió NHỰA tròn D150, L=1m - 15VP2 - Hàng Nhập Khẩu",160000,https://tiki.vn/ong-gio-nhua-tron-d150-l-1m-15vp2-hang-nhap-khau-p198592917.html?spid=198592918,,4.0,thietbigiadinh,,640000.0
2232,"Máy ủ làm ấm khăn ướt cho bé, làm ấm khăn khô, có đèn LED hiển thị và điều chỉnh nhiệt độ, hộp làm ấm khăn ướt",299999,https://tiki.vn/may-u-lam-am-khan-uot-cho-be-lam-am-khan-kho-co-den-led-hien-thi-va-dieu-chinh-nhiet-do-hop-lam-am-khan-uot-p272805116.html?spid=272805117,,1.0,thietbigiadinh,,299999.0
2233,Cây nước nóng lạnh để bàn mini FujiE WD1080E - Chính Hãng,990000,https://tiki.vn/cay-nuoc-nong-lanh-de-ban-mini-fujie-wd1080e-chinh-hang-p20730433.html?spid=20730434,,119.0,thietbigiadinh,,117810000.0
2234,Phụ kiện robot hút bụi Mi Robot Vacuum-Mop P Side Brush (chổi quét góc) - Hàng chính hãng,190000,https://tiki.vn/phu-kien-robot-hut-bui-mi-robot-vacuum-mop-p-side-brush-choi-quet-goc-hang-chinh-hang-p71505303.html?spid=71505305,,36.0,thietbigiadinh,,6840000.0
2235,QUẠT SẠC TÍCH ĐIỆN BẰNG CỔNG CẮM USB DP 7626 - CÓ ĐÈN ĐỂ BÀN TIỆN DỤNG,230900,https://tiki.vn/quat-sac-tich-dien-bang-cong-cam-usb-dp-7626-co-den-de-ban-tien-dung-p102084954.html?spid=177632139,,5.0,thietbigiadinh,,1154500.0
2236,"Vòi máy lọc nước Inox 304 Nano Geyser không Chì, Vòi gạt cổ ngỗng nối nhanh - Hàng Chính Hãng",106000,https://tiki.vn/voi-may-loc-nuoc-inox-304-nano-geyser-khong-chi-voi-gat-co-ngong-noi-nhanh-hang-chinh-hang-p214200144.html?spid=214200147,,227.0,thietbigiadinh,,24062000.0
2237,Máy khâu cầm tay Handy Stitch dễ dàng sử dụng,80989,https://tiki.vn/may-khau-cam-tay-handy-stitch-de-dang-su-dung-p122226844.html?spid=181000122,,3.0,thietbigiadinh,,242967.0
2238,"Máy Hút Bụi Cầm Tay SEKA SK-09Max Công Suất 2000W, Hàng Chính Hãng",690000,https://tiki.vn/may-hut-bui-cam-tay-seka-sk-09max-cong-suat-2000w-hang-chinh-hang-p272727688.html?spid=272727689,,2.0,thietbigiadinh,,1380000.0
2239,"Bàn ủi hơi nước Electrolux ErgoSteam - Cam hồng - ESI5116 - Hơi nước liên tục và ổn định, tự động làm sạch tiện lợi, loại bỏ nếp nhăn cứng đầu [Hàng chính hãng]",640000,https://tiki.vn/ban-ui-hoi-nuoc-electrolux-ergosteam-cam-hong-esi5116-hoi-nuoc-lien-tuc-va-on-dinh-tu-dong-lam-sach-tien-loi-loai-bo-nep-nhan-cung-dau-hang-chinh-hang-p210796046.html?spid=210796047,,6.0,thietbigiadinh,,3840000.0
2240,Máy phun sương mini tạo độ ẩm gương Mirror Humidifier MJ-1 Luxury,49000,https://tiki.vn/may-phun-suong-mini-tao-do-am-guong-mirror-humidifier-mj-1-luxury-p44935681.html?spid=75994261,,23.0,thietbigiadinh,,1127000.0
2241,Máy Hút Bụi Nệm Giường Diệt Khuẩn Bằng Tia UV Deerma EX919 - Hàng Nhập Khẩu,699000,https://tiki.vn/may-hut-bui-nem-giuong-diet-khuan-bang-tia-uv-deerma-ex919-hang-nhap-khau-p160906764.html?spid=160906765,,14.0,thietbigiadinh,,9786000.0
2242,Máy sấy tóc Philips HP8108/00- HÀNG CHÍNH HÃNG,230000,https://tiki.vn/may-say-toc-philips-hp8108-00-hang-chinh-hang-p213858817.html?spid=213858818,,5.0,thietbigiadinh,,1150000.0
2243,Quạt thông gió/ hút mùi gắn tường lỗ chờ 25x25cm Tico TC-20AV6 1 chiều/2 chiều - Hàng chính hãng,224000,https://tiki.vn/quat-thong-gio-hut-mui-gan-tuong-lo-cho-25x25cm-tico-tc-20av6-1-chieu-2-chieu-p201439541.html?spid=270506360,-29%,4.0,thietbigiadinh,,896000.0
2244,Quạt treo tường điên cơ Thống Nhất,365000,https://tiki.vn/quat-treo-tuong-vinawind-dien-co-thong-nhat-hang-chinh-hang-bh-12-thang-bmart-bm-p122836898.html?spid=167030547,-36%,5.0,thietbigiadinh,,1825000.0
2245,Máy lọc không khí và tạo ẩm Daikin MCK55TVM6 - Hàng chính hãng,8299000,https://tiki.vn/may-loc-khong-khi-va-tao-am-daikin-mck55tvm6-hang-chinh-hang-p36295619.html?spid=125769215,-40%,1.0,thietbigiadinh,,8299000.0
2246,Lõi lọc Yakyo nano (Nano Membrane Filter) - Hàng chính hãng,470000,https://tiki.vn/loi-loc-yakyo-nano-nano-membrane-filter-hang-chinh-hang-p202631382.html?spid=202631384,-10%,10.0,thietbigiadinh,,4700000.0
2247,Quạt Tháp Panworld PW-059H (45W) - Xám - Hàng chính hãng,1989000,https://tiki.vn/quat-thap-panworld-pw-059h-45w-xam-hang-chinh-hang-p1605959.html?spid=1605961,-2%,23.0,thietbigiadinh,,45747000.0
2248,Quạt treo tường 2 dây SENKO TC1626 - Hàng Chính Hãng,375000,https://tiki.vn/quat-treo-tuong-2-day-senko-tc1626-hang-chinh-hang-p658092.html?spid=152488753,,64.0,thietbigiadinh,,24000000.0
2249,Máy Duỗi Và Tạo Kiểu Tóc Panasonic EH-HV21-K645 - Màu Đen - Hàng Chính Hãng,1199000,https://tiki.vn/may-duoi-va-tao-kieu-toc-panasonic-eh-hv21-k645-mau-den-hang-chinh-hang-p109850694.html?spid=109850701,-14%,2.0,thietbigiadinh,,2398000.0
2250,Bàn Ủi Hơi Nước PHILIPS DST3030/70 Công Suất 2400w phun liên tục 40g/phút - Hàng Chính Hãng,1190000,https://tiki.vn/ban-ui-hoi-nuoc-philips-dst3030-70-cong-suat-2400w-phun-lien-tuc-40g-phut-hang-chinh-hang-p174162740.html?spid=174162742,-8%,4.0,thietbigiadinh,,4760000.0
2251,Quạt Treo Tường Mitsubishi W16-RA-BL - Trắng Xanh - Hàng Chính Hãng,1790000,https://tiki.vn/quat-treo-tuong-mitsubishi-w16-ra-bl-trang-xanh-hang-chinh-hang-p152786268.html?spid=242993126,-5%,1.0,thietbigiadinh,,1790000.0
2252,"[1kg] Than hoạt tính gáo dừa lọc nước, khử mùi- Hàng chính hãng",35000,https://tiki.vn/1kg-than-hoat-tinh-gao-dua-loc-nuoc-khu-mui-chinh-hang-bk-totech-p197366550.html?spid=197366551,-1%,32.0,thietbigiadinh,,1120000.0
2253,Máy tạo kiểu tóc Philips HP8401/00 - Nhiệt độ làm nóng 210 độ C - Thời gian làm nóng 60 giây - Dây thiết kế chống rối - Hàng chính hãng,550000,https://tiki.vn/may-tao-kieu-toc-philips-hp8401-00-nhiet-do-lam-nong-210-do-c-thoi-gian-lam-nong-60-giay-day-thiet-ke-chong-roi-hang-chinh-hang-p270058757.html?spid=270058758,-5%,1.0,thietbigiadinh,,550000.0
2254,Tông đơ cắt tóc Codos CHC-980,1350000,https://tiki.vn/tong-do-cat-toc-codos-chc-980-p157425748.html?spid=157425749,,4.0,thietbigiadinh,,5400000.0
2255,Mặt nạ bàn ủi ES-94A và ES-300 Silver Star - Hàng Chính Hãng,125000,https://tiki.vn/mat-na-ban-ui-es-94a-va-es-300-silver-star-hang-chinh-hang-p46837899.html?spid=46837900,,177.0,thietbigiadinh,,22125000.0
2256,"[BẢN NÂNG CẤP]Máy uốn tóc thế hệ thứ 2 của VIVID&VOGUE®️ VAVC222B điều chỉnh 5 mức nhiệt ,có thêm 20 triệu ion âm ngăn cản hư tổn cho tóc-Hàng chính hãng, Bảo hành 12 tháng 1 đổi 1 - Màu vàng",890000,https://tiki.vn/-ban-nang-cap-may-uon-xoan-xoay-tu-dong-vivid-vogue-vavc222b-nhiet-do-chinh-duoc-6-muc-phu-hop-cho-cac-loai-toc-truc-cuon-32mm-qauy-nhanh-hon-x2-lan-hang-chinh-hang-bao-hanh-12-thang-1-doi-1-p204317374.html?spid=196350390,,16.0,thietbigiadinh,,14240000.0
